1329566542 1 0 0 0 0
1329568724 2 0 0 0 0
1329569210 2 0 0 1 0
1329569449 2 1 0 1 0
1329570049 2 2 0 1 0
1329571003 2 3 0 1 0
1329572712 3 3 0 1 0
1329572788 4 3 0 1 0
1329572996 5 3 0 1 0
1329573307 5 3 1 1 0
1329573541 5 3 2 1 0
1329574792 5 4 2 1 0
1329575580 5 4 3 1 0
1329575614 5 4 4 1 0
1329575782 5 5 4 1 0
1329575926 5 6 4 1 0
1329577529 6 6 4 1 0
1329577575 7 6 4 1 0
1329579050 8 6 4 1 0
1329580689 8 7 4 1 0
1329580726 8 8 4 1 0
1329581014 8 9 4 1 0
1329581081 9 9 4 1 0
1329581101 10 9 4 1 0
1329581151 10 10 4 1 0
1329581190 11 10 4 1 0
1329581411 12 10 4 1 0
1329585078 13 10 4 1 0
1329585520 13 10 4 2 0
1329585552 13 10 4 3 0
1329585686 13 10 4 4 0
1329585810 13 11 4 4 0
1329585830 13 12 4 4 0
1329586350 14 12 4 4 0
1329586440 15 12 4 4 0
1329586665 15 12 5 4 0
1329586893 15 12 6 4 0
1329587175 15 12 7 4 0
1329588567 15 12 7 4 1
1329588753 15 13 7 4 1
1329588785 15 14 7 4 1
1329588956 16 14 7 4 1
1329589215 16 14 8 4 1
1329589228 16 14 9 4 1
1329589373 17 14 9 4 1
1329589913 17 15 9 4 1
1329590105 18 15 9 4 1
1329590154 19 15 9 4 1
1329641793 19 15 9 5 1
1329644464 19 15 10 5 1
1329644972 19 15 11 5 1
1329645127 20 15 11 5 1
1329645172 20 15 11 6 1
1329645318 20 15 11 7 1
1329645526 21 15 11 7 1
1329645565 22 15 11 7 1
1329645590 22 16 11 7 1
1329646927 22 16 12 7 1
1329646983 22 16 13 7 1
1329647023 22 16 13 8 1
1329647135 22 16 13 9 1
1329647296 22 17 13 9 1
1329647473 22 18 13 9 1
1329648614 23 18 13 9 1
1329648632 23 19 13 9 1
1329648651 23 19 13 10 1
1329648777 23 19 13 11 1
1329648977 23 20 13 11 1
1329648999 23 21 13 11 1
1329649559 23 22 13 11 1
1329649774 23 23 13 11 1
1329652568 24 23 13 11 1
1329652627 24 23 13 12 1
1329652776 24 23 13 13 1
1329653274 25 23 13 13 1
1329653348 25 23 14 13 1
1329653349 26 23 14 13 1
1329653566 26 23 15 13 1
1329654407 26 24 15 13 1
1329654479 26 24 15 14 1
1329654517 27 24 15 14 1
1329654521 27 25 15 14 1
1329654614 27 26 15 14 1
1329654626 27 26 15 15 1
1329654679 28 26 15 15 1
1329654694 28 27 15 15 1
1329654794 28 28 15 15 1
1329654928 29 28 15 15 1
1329655153 29 28 16 15 1
1329655162 29 28 17 15 1
1329655300 29 28 17 16 1
1329655373 29 28 17 17 1
1329655451 29 28 17 18 1
1329655845 29 28 18 18 1
1329656421 29 28 19 18 1
1329657843 29 28 19 19 1
1329658116 29 28 19 20 1
1329658523 29 29 19 20 1
1329658538 30 29 19 20 1
1329658546 30 30 19 20 1
1329658564 31 30 19 20 1
1329659474 31 30 20 20 1
1329660199 31 30 20 21 1
1329660258 31 31 20 21 1
1329660267 31 32 20 21 1
1329660285 31 32 20 22 1
1329660379 31 32 20 23 1
1329660442 32 32 20 23 1
1329660917 32 32 21 23 1
1329661172 32 32 22 23 1
1329661693 33 32 22 23 1
1329662245 33 32 23 23 1
1329662283 34 32 23 23 1
1329663307 34 33 23 23 1
1329668249 34 34 23 23 1
1329668259 34 35 23 23 1
1329672156 35 35 23 23 1
1329672815 36 35 23 23 1
