1329566542 1606 0 0 0 0
1329568724 1612 0 0 0 0
1329569210 1612 0 0 1 0
1329569449 1612 1818 0 1 0
1329570049 1612 2202 0 1 0
1329571003 1612 2206 0 1 0
1329572712 1689 2206 0 1 0
1329572788 2871 2206 0 1 0
1329572996 2871 2206 0 1 0
1329573307 2871 2206 7 1 0
1329573541 2871 2206 7 1 0
1329574792 2871 2219 7 1 0
1329575580 2871 2219 28 1 0
1329575614 2871 2219 28 1 0
1329575782 2871 2514 28 1 0
1329575926 2871 2514 28 1 0
1329577529 2986 2514 28 1 0
1329577575 2986 2514 28 1 0
1329579050 3005 2514 28 1 0
1329580689 3005 2708 28 1 0
1329580726 3005 2708 28 1 0
1329581014 3005 3398 28 1 0
1329581081 3010 3398 28 1 0
1329581101 3010 3398 28 1 0
1329581151 3010 3399 28 1 0
1329581190 3016 3399 28 1 0
1329581411 3016 3399 28 1 0
1329585078 3038 3399 28 1 0
1329585520 3038 3399 28 45 0
1329585552 3038 3399 28 97 0
1329585686 3038 3399 28 97 0
1329585810 3038 3666 28 97 0
1329585830 3038 3666 28 97 0
1329586350 3051 3666 28 97 0
1329586440 3051 3666 28 97 0
1329586665 3051 3666 33 97 0
1329586893 3051 3666 155 97 0
1329587175 3051 3666 156 97 0
1329588567 3051 3666 156 97 70
1329588753 3051 3666 156 97 70
1329588785 3051 3666 156 97 70
1329588956 3064 3666 156 97 70
1329589215 3064 3666 156 97 70
1329589228 3064 3666 156 97 70
1329589373 3064 3666 156 97 70
1329589913 3064 3721 156 97 70
1329590105 3073 3721 156 97 70
1329590154 3073 3721 156 97 70
1329641793 3073 3721 156 383 70
1329644464 3073 3721 497 383 70
1329644972 3073 3721 497 383 70
1329645127 3078 3721 497 383 70
1329645172 3078 3721 497 401 70
1329645318 3078 3721 497 401 70
1329645526 3078 3721 497 401 70
1329645565 3078 3721 497 401 70
1329645590 3078 3890 497 401 70
1329646927 3078 3890 500 401 70
1329646983 3078 3890 500 401 70
1329647023 3078 3890 500 442 70
1329647135 3078 3890 500 442 70
1329647296 3078 3890 500 442 70
1329647473 3078 3892 500 442 70
1329648614 3084 3892 500 442 70
1329648632 3084 8084 500 442 70
1329648651 3084 8084 500 443 70
1329648777 3084 8084 500 443 70
1329648977 3084 8084 500 443 70
1329648999 3084 8084 500 443 70
1329649559 3084 8089 500 443 70
1329649774 3084 8171 500 443 70
1329652568 3085 8171 500 443 70
1329652627 3085 8171 500 503 70
1329652776 3085 8171 500 503 70
1329653274 3097 8171 500 503 70
1329653348 3097 8171 577 503 70
1329653349 3097 8171 577 503 70
1329653566 3097 8171 577 503 70
1329654407 3097 8183 577 503 70
1329654479 3097 8183 577 527 70
1329654517 3104 8183 577 527 70
1329654521 3104 8223 577 527 70
1329654614 3104 8225 577 527 70
1329654626 3104 8225 577 533 70
1329654679 3104 8225 577 533 70
1329654694 3104 8237 577 533 70
1329654794 3104 8237 577 533 70
1329654928 3104 8237 577 533 70
1329655153 3104 8237 637 533 70
1329655162 3104 8237 637 533 70
1329655300 3104 8237 637 537 70
1329655373 3104 8237 637 537 70
1329655451 3104 8237 637 538 70
1329655845 3104 8237 637 538 70
1329656421 3104 8237 651 538 70
1329657843 3104 8237 651 582 70
1329658116 3104 8237 651 582 70
1329658523 3104 8256 651 582 70
1329658538 3128 8256 651 582 70
1329658546 3128 8256 651 582 70
1329658564 3128 8256 651 582 70
1329659474 3128 8256 660 582 70
1329660199 3128 8256 660 683 70
1329660258 3128 8283 660 683 70
1329660267 3128 8283 660 683 70
1329660285 3128 8283 660 683 70
1329660379 3128 8283 660 685 70
1329660442 3128 8283 660 685 70
1329660917 3128 8283 718 685 70
1329661172 3128 8283 718 685 70
1329661693 3128 8283 718 685 70
1329662245 3128 8283 727 685 70
1329662283 3128 8283 727 685 70
1329663307 3128 8304 727 685 70
1329668249 3128 8318 727 685 70
1329668259 3128 8318 727 685 70
1329672156 3128 8318 727 685 70
1329672815 3129 8318 727 685 70
